ZIPCODE,ZC_LATITUDE,ZC_LONGITUDE,AUTONOMOUS_COMMUNITY,AUTONOMOUS_COMMUNITY_NK,PROVINCE
40592,41.2333,-3.55,Castilla - Leon,CL,Segovia
40591,41.2167,-3.6167,Castilla - Leon,CL,Segovia
40590,41.1833,-3.6167,Castilla - Leon,CL,Segovia
40569,41.3667,-3.6,Castilla - Leon,CL,Segovia
40568,41.35,-3.6,Castilla - Leon,CL,Segovia
40567,41.3833,-3.5833,Castilla - Leon,CL,Segovia
40560,41.3167,-3.5833,Castilla - Leon,CL,Segovia
40556,41.4333,-3.4,Castilla - Leon,CL,Segovia
40555,41.4667,-3.4667,Castilla - Leon,CL,Segovia
40554,41.4833,-3.5167,Castilla - Leon,CL,Segovia
40553,41.4667,-3.55,Castilla - Leon,CL,Segovia
40552,41.45,-3.5667,Castilla - Leon,CL,Segovia
40551,41.4333,-3.55,Castilla - Leon,CL,Segovia
40550,41.4,-3.5667,Castilla - Leon,CL,Segovia
40542,41.5167,-3.65,Castilla - Leon,CL,Segovia
40541,41.5,-3.7,Castilla - Leon,CL,Segovia
40540,41.4278,-3.6667,Castilla - Leon,CL,Segovia
40533,41.5167,-3.7667,Castilla - Leon,CL,Segovia
40532,41.4,-3.7333,Castilla - Leon,CL,Segovia
40531,41.35,-3.6667,Castilla - Leon,CL,Segovia
40530,41.3,-3.65,Castilla - Leon,CL,Segovia
40529,41.45,-3.4833,Castilla - Leon,CL,Segovia
40520,41.4167,-3.3667,Castilla - Leon,CL,Segovia
40518,41.3833,-3.4833,Castilla - Leon,CL,Segovia
40517,41.3667,-3.55,Castilla - Leon,CL,Segovia
40516,41.3667,-3.5,Castilla - Leon,CL,Segovia
40515,41.2833,-3.4667,Castilla - Leon,CL,Segovia
40514,41.3667,-3.3833,Castilla - Leon,CL,Segovia
40513,41.3667,-3.4167,Castilla - Leon,CL,Segovia
40512,41.3,-3.25,Castilla - Leon,CL,Segovia
40510,41.3167,-3.3333,Castilla - Leon,CL,Segovia
40500,41.2833,-3.4667,Castilla - Leon,CL,Segovia
40496,41.25,-4.5667,Castilla - Leon,CL,Segovia
40495,41.1167,-4.3833,Castilla - Leon,CL,Segovia
40494,41.0833,-4.3167,Castilla - Leon,CL,Segovia
40493,41.0667,-4.2333,Castilla - Leon,CL,Segovia
40492,41.0333,-4.3,Castilla - Leon,CL,Segovia
40491,41.0333,-4.2333,Castilla - Leon,CL,Segovia
40490,40.9833,-4.2,Castilla - Leon,CL,Segovia
40480,41.2167,-4.5167,Castilla - Leon,CL,Segovia
40470,41.2,-4.4333,Castilla - Leon,CL,Segovia
40469,41.1167,-4.6833,Castilla - Leon,CL,Segovia
40468,41.1333,-4.6667,Castilla - Leon,CL,Segovia
40467,41.1333,-4.65,Castilla - Leon,CL,Segovia
40466,41.1,-4.65,Castilla - Leon,CL,Segovia
40465,41.1,-4.6333,Castilla - Leon,CL,Segovia
40464,41.05,-4.6167,Castilla - Leon,CL,Segovia
40463,41.0667,-4.6,Castilla - Leon,CL,Segovia
40462,41.0833,-4.5333,Castilla - Leon,CL,Segovia
40461,41.1167,-4.55,Castilla - Leon,CL,Segovia
40460,41.15,-4.5667,Castilla - Leon,CL,Segovia
40450,41.15,-4.4833,Castilla - Leon,CL,Segovia
40449,40.9833,-4.4167,Castilla - Leon,CL,Segovia
40447,41.0833,-4.4167,Castilla - Leon,CL,Segovia
40446,40.9833,-4.6,Castilla - Leon,CL,Segovia
40445,41.0333,-4.5167,Castilla - Leon,CL,Segovia
40444,41.0926,-4.4389,Castilla - Leon,CL,Segovia
40443,41.3,-4.4,Castilla - Leon,CL,Segovia
40442,41.25,-4.4167,Castilla - Leon,CL,Segovia
40441,41.1167,-4.3667,Castilla - Leon,CL,Segovia
40440,41.0667,-4.4,Castilla - Leon,CL,Segovia
40430,41.1333,-4.35,Castilla - Leon,CL,Segovia
40424,40.8286,-4.2071,Castilla - Leon,CL,Segovia
40423,40.8167,-4.25,Castilla - Leon,CL,Segovia
40422,40.8167,-4.2,Castilla - Leon,CL,Segovia
40421,40.8333,-4.1667,Castilla - Leon,CL,Segovia
40420,40.8583,-4.1417,Castilla - Leon,CL,Segovia
40419,40.7167,-4.15,Castilla - Leon,CL,Segovia
40410,40.7167,-4.1833,Castilla - Leon,CL,Segovia
40409,40.7444,-4.2556,Castilla - Leon,CL,Segovia
40408,40.7667,-4.3333,Castilla - Leon,CL,Segovia
40400,40.7167,-4.25,Castilla - Leon,CL,Segovia
40396,41.2333,-3.9333,Castilla - Leon,CL,Segovia
40395,41.1833,-3.9833,Castilla - Leon,CL,Segovia
40394,41.1333,-4.05,Castilla - Leon,CL,Segovia
40393,41.1,-4.1167,Castilla - Leon,CL,Segovia
40392,41.0833,-4.1167,Castilla - Leon,CL,Segovia
40391,41.0167,-4.15,Castilla - Leon,CL,Segovia
40390,41,-4.1667,Castilla - Leon,CL,Segovia
40389,41.25,-3.7833,Castilla - Leon,CL,Segovia
40380,41.2833,-3.8333,Castilla - Leon,CL,Segovia
40370,41.15,-4,Castilla - Leon,CL,Segovia
40360,41.0667,-4.15,Castilla - Leon,CL,Segovia
40359,41.3833,-4,Castilla - Leon,CL,Segovia
40358,41.4,-4.0333,Castilla - Leon,CL,Segovia
40357,41.4333,-3.9667,Castilla - Leon,CL,Segovia
40356,41.3513,-4.0641,Castilla - Leon,CL,Segovia
40355,41.4167,-4.0667,Castilla - Leon,CL,Segovia
40354,41.3833,-4.1333,Castilla - Leon,CL,Segovia
40353,41.35,-4.1167,Castilla - Leon,CL,Segovia
40352,41.3,-4.1,Castilla - Leon,CL,Segovia
40351,41.2,-4.0667,Castilla - Leon,CL,Segovia
40350,41.1667,-4.1167,Castilla - Leon,CL,Segovia
40340,41.2167,-4.1,Castilla - Leon,CL,Segovia
40332,41.4,-3.95,Castilla - Leon,CL,Segovia
40331,41.3667,-3.8333,Castilla - Leon,CL,Segovia
40330,41.3,-3.9333,Castilla - Leon,CL,Segovia
40320,41.25,-3.9167,Castilla - Leon,CL,Segovia
40318,41.2,-3.7333,Castilla - Leon,CL,Segovia
40317,41.2833,-3.8,Castilla - Leon,CL,Segovia
40315,41.4167,-3.85,Castilla - Leon,CL,Segovia
40314,41.45,-3.9167,Castilla - Leon,CL,Segovia
40313,41.45,-3.8333,Castilla - Leon,CL,Segovia
40312,41.2476,-3.6738,Castilla - Leon,CL,Segovia
40311,41.25,-3.65,Castilla - Leon,CL,Segovia
40310,41.2167,-3.6833,Castilla - Leon,CL,Segovia
40300,41.3,-3.75,Castilla - Leon,CL,Segovia
40299,41.205,-4.2267,Castilla - Leon,CL,Segovia
40298,41.3833,-4.1833,Castilla - Leon,CL,Segovia
40297,41.3167,-4.3,Castilla - Leon,CL,Segovia
40296,41.2667,-4.3,Castilla - Leon,CL,Segovia
40295,41.2167,-4.3333,Castilla - Leon,CL,Segovia
40294,41.1833,-4.2,Castilla - Leon,CL,Segovia
40293,41.2667,-4.1833,Castilla - Leon,CL,Segovia
40292,41.1833,-4.1667,Castilla - Leon,CL,Segovia
40291,41.1,-4.2333,Castilla - Leon,CL,Segovia
40290,41.0333,-4.1833,Castilla - Leon,CL,Segovia
40280,41.2167,-4.25,Castilla - Leon,CL,Segovia
40270,41.1167,-4.2667,Castilla - Leon,CL,Segovia
40260,41.2167,-4.1667,Castilla - Leon,CL,Segovia
40250,41.15,-4.1833,Castilla - Leon,CL,Segovia
40242,41.3167,-4.3667,Castilla - Leon,CL,Segovia
40241,41.2833,-4.35,Castilla - Leon,CL,Segovia
40240,41.2833,-4.3167,Castilla - Leon,CL,Segovia
40239,41.55,-3.95,Castilla - Leon,CL,Segovia
40238,41.5583,-4.1,Castilla - Leon,CL,Segovia
40237,41.5,-3.95,Castilla - Leon,CL,Segovia
40236,41.4833,-4,Castilla - Leon,CL,Segovia
40235,41.4667,-4.05,Castilla - Leon,CL,Segovia
40234,41.45,-4.1,Castilla - Leon,CL,Segovia
40233,41.4167,-4.1833,Castilla - Leon,CL,Segovia
40232,41.4167,-4.2167,Castilla - Leon,CL,Segovia
40231,41.4,-4.2167,Castilla - Leon,CL,Segovia
40230,41.3833,-4.2333,Castilla - Leon,CL,Segovia
40220,41.4167,-4.1167,Castilla - Leon,CL,Segovia
40219,41.3,-4.5167,Castilla - Leon,CL,Segovia
40218,41.2833,-4.4833,Castilla - Leon,CL,Segovia
40217,41.3167,-4.45,Castilla - Leon,CL,Segovia
40216,41.3333,-4.4167,Castilla - Leon,CL,Segovia
40215,41.3333,-4.3667,Castilla - Leon,CL,Segovia
40214,41.4,-4.4667,Castilla - Leon,CL,Segovia
40213,41.4,-4.4167,Castilla - Leon,CL,Segovia
40212,41.4,-4.4,Castilla - Leon,CL,Segovia
40211,41.4167,-4.35,Castilla - Leon,CL,Segovia
40210,41.4,-4.2833,Castilla - Leon,CL,Segovia
40200,41.4,-4.3167,Castilla - Leon,CL,Segovia
40197,40.95,-4.0667,Castilla - Leon,CL,Segovia
40196,40.9667,-4.1,Castilla - Leon,CL,Segovia
40195,40.8667,-4.1,Castilla - Leon,CL,Segovia
40194,40.95,-4.0333,Castilla - Leon,CL,Segovia
40193,40.9781,-4.0688,Castilla - Leon,CL,Segovia
40192,41.1,-4.0333,Castilla - Leon,CL,Segovia
40191,41,-4.0667,Castilla - Leon,CL,Segovia
40190,41,-4.1167,Castilla - Leon,CL,Segovia
40185,41.5167,-3.6333,Castilla - Leon,CL,Segovia
40184,41.1833,-3.85,Castilla - Leon,CL,Segovia
40183,41.1667,-3.95,Castilla - Leon,CL,Segovia
40182,41.1167,-3.9667,Castilla - Leon,CL,Segovia
40181,41.075,-3.9583,Castilla - Leon,CL,Segovia
40180,41.05,-3.9833,Castilla - Leon,CL,Segovia
40176,41.1667,-3.7556,Castilla - Leon,CL,Segovia
40175,41.1833,-3.7833,Castilla - Leon,CL,Segovia
40174,41.1833,-3.8,Castilla - Leon,CL,Segovia
40173,41.1167,-3.8667,Castilla - Leon,CL,Segovia
40172,41.1333,-3.7667,Castilla - Leon,CL,Segovia
40171,41.0667,-3.8667,Castilla - Leon,CL,Segovia
40170,41.05,-3.9333,Castilla - Leon,CL,Segovia
40165,41.15,-3.6833,Castilla - Leon,CL,Segovia
40164,41.1167,-3.7333,Castilla - Leon,CL,Segovia
40163,41.1,-3.75,Castilla - Leon,CL,Segovia
40162,41.0667,-3.8,Castilla - Leon,CL,Segovia
40161,41.05,-3.8167,Castilla - Leon,CL,Segovia
40160,40.9833,-4.0167,Castilla - Leon,CL,Segovia
40154,40.9,-4.1667,Castilla - Leon,CL,Segovia
40153,40.8667,-4.25,Castilla - Leon,CL,Segovia
40152,40.8167,-4.3333,Castilla - Leon,CL,Segovia
40151,40.8,-4.3833,Castilla - Leon,CL,Segovia
40150,40.7833,-4.4167,Castilla - Leon,CL,Segovia
40146,40.85,-4.5167,Castilla - Leon,CL,Segovia
40145,40.8833,-4.4667,Castilla - Leon,CL,Segovia
40144,40.9,-4.4333,Castilla - Leon,CL,Segovia
40143,40.9667,-4.4,Castilla - Leon,CL,Segovia
40142,40.9,-4.3833,Castilla - Leon,CL,Segovia
40141,40.9167,-4.2667,Castilla - Leon,CL,Segovia
40140,40.95,-4.2333,Castilla - Leon,CL,Segovia
40136,41,-4.4667,Castilla - Leon,CL,Segovia
40135,40.9667,-4.4667,Castilla - Leon,CL,Segovia
40134,40.95,-4.4167,Castilla - Leon,CL,Segovia
40133,40.9833,-4.3667,Castilla - Leon,CL,Segovia
40132,40.9727,-4.4015,Castilla - Leon,CL,Segovia
40130,40.9667,-4.3333,Castilla - Leon,CL,Segovia
40123,41.0167,-4.3833,Castilla - Leon,CL,Segovia
40122,41.05,-4.3833,Castilla - Leon,CL,Segovia
40121,40.9833,-4.3,Castilla - Leon,CL,Segovia
40120,40.9833,-4.2667,Castilla - Leon,CL,Segovia
40109,41.0328,-4.0515,Castilla - Leon,CL,Segovia
40100,41.0328,-4.0515,Castilla - Leon,CL,Segovia
40080,40.95,-4.1167,Castilla - Leon,CL,Segovia
40071,40.95,-4.1167,Castilla - Leon,CL,Segovia
40070,40.95,-4.1167,Castilla - Leon,CL,Segovia
40008,,,Castilla - Leon,CL,Segovia
40006,40.9336,-4.1044,Castilla - Leon,CL,Segovia
40005,40.95,-4.1167,Castilla - Leon,CL,Segovia
40004,40.95,-4.1167,Castilla - Leon,CL,Segovia
40003,40.9515,-4.1244,Castilla - Leon,CL,Segovia
40002,40.9439,-4.1215,Castilla - Leon,CL,Segovia
40001,40.9494,-4.1213,Castilla - Leon,CL,Segovia
39880,43.3333,-3.3,Cantabria,S,Cantabria
39870,,,Cantabria,S,Cantabria
39860,43.3,-3.4333,Cantabria,S,Cantabria
39850,43.3167,-3.45,Cantabria,S,Cantabria
39849,43.3167,-3.3833,Cantabria,S,Cantabria
45440,39.7167,-3.8667,Castilla - La Mancha,CM,Toledo
49525,41.75,-6.35,Castilla - Leon,CL,Zamora
49524,41.8,-6.45,Castilla - Leon,CL,Zamora
49523,41.7833,-6.35,Castilla - Leon,CL,Zamora
49522,41.85,-6.3333,Castilla - Leon,CL,Zamora
49521,41.8556,-6.4722,Castilla - Leon,CL,Zamora
49520,41.9,-6.4333,Castilla - Leon,CL,Zamora
49519,41.7333,-6.2667,Castilla - Leon,CL,Zamora
49518,41.6833,-6.4667,Castilla - Leon,CL,Zamora
49517,41.7167,-6.3667,Castilla - Leon,CL,Zamora
49516,41.75,-6.4833,Castilla - Leon,CL,Zamora
49515,41.7333,-6.45,Castilla - Leon,CL,Zamora
49514,41.6833,-6.3,Castilla - Leon,CL,Zamora
49513,41.6667,-6.1667,Castilla - Leon,CL,Zamora
49512,41.7167,-6.2333,Castilla - Leon,CL,Zamora
49511,41.6167,-6.2,Castilla - Leon,CL,Zamora
49510,41.6167,-6.0833,Castilla - Leon,CL,Zamora
49500,41.7,-6.35,Castilla - Leon,CL,Zamora
49450,41.1333,-5.3167,Castilla - Leon,CL,Zamora
49440,41.1667,-5.3667,Castilla - Leon,CL,Zamora
49430,41.2,-5.4667,Castilla - Leon,CL,Zamora
49420,41.1976,-5.3786,Castilla - Leon,CL,Zamora
49419,41.2333,-5.3167,Castilla - Leon,CL,Zamora
49410,41.25,-5.3833,Castilla - Leon,CL,Zamora
49400,41.2333,-5.5,Castilla - Leon,CL,Zamora
49396,42.0667,-6.7,Castilla - Leon,CL,Zamora
49395,42.0833,-6.7167,Castilla - Leon,CL,Zamora
49394,42.0333,-6.7167,Castilla - Leon,CL,Zamora
49393,42.0333,-6.6167,Castilla - Leon,CL,Zamora
49392,42.0333,-6.7,Castilla - Leon,CL,Zamora
49391,41.95,-6.6167,Castilla - Leon,CL,Zamora
49390,42.0833,-6.6167,Castilla - Leon,CL,Zamora
49362,42.1083,-6.675,Castilla - Leon,CL,Zamora
49361,42.1167,-6.6667,Castilla - Leon,CL,Zamora
49360,42.1,-6.6667,Castilla - Leon,CL,Zamora
49359,42.1167,-6.65,Castilla - Leon,CL,Zamora
49358,42.15,-6.6167,Castilla - Leon,CL,Zamora
49357,42.1167,-6.6167,Castilla - Leon,CL,Zamora
49352,42.1278,-6.6333,Castilla - Leon,CL,Zamora
49350,42.1278,-6.6333,Castilla - Leon,CL,Zamora
49349,42.1167,-6.3879,Castilla - Leon,CL,Zamora
49348,42.0667,-6.45,Castilla - Leon,CL,Zamora
49347,42.0833,-6.4167,Castilla - Leon,CL,Zamora
49346,42.1,-6.4167,Castilla - Leon,CL,Zamora
49345,42.1,-6.4,Castilla - Leon,CL,Zamora
49344,42.1167,-6.35,Castilla - Leon,CL,Zamora
49343,42.1167,-6.3879,Castilla - Leon,CL,Zamora
49342,42.1333,-6.3833,Castilla - Leon,CL,Zamora
49341,42.1333,-6.3333,Castilla - Leon,CL,Zamora
49340,42.15,-6.3,Castilla - Leon,CL,Zamora
49337,41.95,-6.2167,Castilla - Leon,CL,Zamora
49336,41.95,-6.15,Castilla - Leon,CL,Zamora
49335,41.9,-6.0833,Castilla - Leon,CL,Zamora
49334,41.9,-6.0167,Castilla - Leon,CL,Zamora
49333,41.9333,-5.9667,Castilla - Leon,CL,Zamora
49332,41.9833,-6.0667,Castilla - Leon,CL,Zamora
49331,42,-6.1167,Castilla - Leon,CL,Zamora
49330,42,-6.15,Castilla - Leon,CL,Zamora
49327,42.0833,-6.15,Castilla - Leon,CL,Zamora
49326,42,-6.2167,Castilla - Leon,CL,Zamora
49325,42.05,-6.45,Castilla - Leon,CL,Zamora
49324,42.0667,-6.5,Castilla - Leon,CL,Zamora
49323,42.1667,-6.5667,Castilla - Leon,CL,Zamora
49322,42.0667,-6.5167,Castilla - Leon,CL,Zamora
49321,42.0833,-6.5833,Castilla - Leon,CL,Zamora
49320,42.05,-6.5667,Castilla - Leon,CL,Zamora
49319,42.0833,-6.3167,Castilla - Leon,CL,Zamora
49318,42.0667,-6.2667,Castilla - Leon,CL,Zamora
49317,42.05,-6.3833,Castilla - Leon,CL,Zamora
49310,42.0333,-6.3333,Castilla - Leon,CL,Zamora
49300,42.05,-6.6333,Castilla - Leon,CL,Zamora
49290,41.3959,-6.1423,Castilla - Leon,CL,Zamora
49281,41.45,-5.8667,Castilla - Leon,CL,Zamora
49280,41.4167,-5.8667,Castilla - Leon,CL,Zamora
49272,41.3833,-5.95,Castilla - Leon,CL,Zamora
49271,41.3667,-5.9333,Castilla - Leon,CL,Zamora
49270,41.3889,-5.9389,Castilla - Leon,CL,Zamora
49260,41.4,-6.0167,Castilla - Leon,CL,Zamora
49255,41.4167,-6.0667,Castilla - Leon,CL,Zamora
49254,41.4667,-6.1,Castilla - Leon,CL,Zamora
49253,41.4833,-6.1333,Castilla - Leon,CL,Zamora
49252,41.4833,-6.1667,Castilla - Leon,CL,Zamora
49251,41.4333,-6.2,Castilla - Leon,CL,Zamora
49250,41.5333,-6.1833,Castilla - Leon,CL,Zamora
49240,41.35,-6.15,Castilla - Leon,CL,Zamora
49232,41.3667,-6.3167,Castilla - Leon,CL,Zamora
49231,41.3667,-6.3833,Castilla - Leon,CL,Zamora
49230,41.35,-6.2833,Castilla - Leon,CL,Zamora
49220,41.3167,-6.3833,Castilla - Leon,CL,Zamora
49216,41.35,-6.0167,Castilla - Leon,CL,Zamora
49215,41.4333,-6.1333,Castilla - Leon,CL,Zamora
49214,41.4333,-6.2667,Castilla - Leon,CL,Zamora
49213,41.4,-6.3,Castilla - Leon,CL,Zamora
49212,41.3833,-6.2,Castilla - Leon,CL,Zamora
49211,41.2722,-6.1556,Castilla - Leon,CL,Zamora
49210,41.3745,-6.1735,Castilla - Leon,CL,Zamora
49200,41.3667,-6.1,Castilla - Leon,CL,Zamora
49193,41.4833,-5.8,Castilla - Leon,CL,Zamora
49192,41.55,-5.8,Castilla - Leon,CL,Zamora
49191,41.4,-5.6833,Castilla - Leon,CL,Zamora
49190,41.45,-5.7333,Castilla - Leon,CL,Zamora
49183,41.5833,-5.9167,Castilla - Leon,CL,Zamora
49182,41.5833,-5.9,Castilla - Leon,CL,Zamora
49181,41.4708,-5.6875,Castilla - Leon,CL,Zamora
49180,41.4667,-5.9167,Castilla - Leon,CL,Zamora
49178,41.2833,-5.8667,Castilla - Leon,CL,Zamora
49177,41.2375,-5.95,Castilla - Leon,CL,Zamora
49176,41.3167,-5.8833,Castilla - Leon,CL,Zamora
49174,41.35,-5.9167,Castilla - Leon,CL,Zamora
49173,41.3833,-5.85,Castilla - Leon,CL,Zamora
49172,41.4,-5.8333,Castilla - Leon,CL,Zamora
49171,41.3167,-5.8875,Castilla - Leon,CL,Zamora
49170,41.4333,-5.7833,Castilla - Leon,CL,Zamora
49167,41.5167,-5.9667,Castilla - Leon,CL,Zamora
49166,41.525,-6.0667,Castilla - Leon,CL,Zamora
49165,41.6,-5.9833,Castilla - Leon,CL,Zamora
49164,41.6167,-6.0333,Castilla - Leon,CL,Zamora
49163,41.6333,-5.95,Castilla - Leon,CL,Zamora
49162,41.6,-5.8667,Castilla - Leon,CL,Zamora
49161,41.6833,-5.95,Castilla - Leon,CL,Zamora
49160,41.65,-6,Castilla - Leon,CL,Zamora
49159,41.4833,-5.6833,Castilla - Leon,CL,Zamora
49158,41.5,-5.5833,Castilla - Leon,CL,Zamora
49157,41.4667,-5.6167,Castilla - Leon,CL,Zamora
49156,41.2833,-5.4333,Castilla - Leon,CL,Zamora
49155,41.35,-5.4,Castilla - Leon,CL,Zamora
49154,41.3333,-5.4667,Castilla - Leon,CL,Zamora
49153,41.3833,-5.5333,Castilla - Leon,CL,Zamora
49152,41.4333,-5.5667,Castilla - Leon,CL,Zamora
49151,41.4167,-5.6333,Castilla - Leon,CL,Zamora
49150,41.4667,-5.65,Castilla - Leon,CL,Zamora
49149,41.65,-5.8,Castilla - Leon,CL,Zamora
49148,41.8,-5.8667,Castilla - Leon,CL,Zamora
49147,41.7333,-5.9667,Castilla - Leon,CL,Zamora
49146,41.7333,-5.9167,Castilla - Leon,CL,Zamora
49145,41.7,-5.85,Castilla - Leon,CL,Zamora
49144,41.7,-5.75,Castilla - Leon,CL,Zamora
49143,41.6833,-5.7167,Castilla - Leon,CL,Zamora
49142,41.7167,-5.7,Castilla - Leon,CL,Zamora
49141,41.8333,-5.8667,Castilla - Leon,CL,Zamora
49140,41.8167,-5.95,Castilla - Leon,CL,Zamora
49137,41.8,-5.6333,Castilla - Leon,CL,Zamora
49136,41.85,-5.6167,Castilla - Leon,CL,Zamora
49135,41.8833,-5.5833,Castilla - Leon,CL,Zamora
49134,41.95,-5.4667,Castilla - Leon,CL,Zamora
49133,41.9667,-5.4667,Castilla - Leon,CL,Zamora
49132,41.9333,-5.3333,Castilla - Leon,CL,Zamora
49131,41.9,-5.35,Castilla - Leon,CL,Zamora
49130,41.75,-5.7,Castilla - Leon,CL,Zamora
49129,41.8167,-5.4667,Castilla - Leon,CL,Zamora
49128,41.6864,-5.6045,Castilla - Leon,CL,Zamora
49127,41.7,-5.5333,Castilla - Leon,CL,Zamora
49126,41.75,-5.6333,Castilla - Leon,CL,Zamora
49125,41.6833,-5.65,Castilla - Leon,CL,Zamora
49124,41.6833,-5.6,Castilla - Leon,CL,Zamora
49123,41.6333,-5.6333,Castilla - Leon,CL,Zamora
49122,41.6167,-5.6667,Castilla - Leon,CL,Zamora
49121,41.55,-5.7,Castilla - Leon,CL,Zamora
49120,41.5833,-5.65,Castilla - Leon,CL,Zamora
49110,41.9667,-5.3167,Castilla - Leon,CL,Zamora
49100,41.9833,-5.4,Castilla - Leon,CL,Zamora
49080,41.5,-5.75,Castilla - Leon,CL,Zamora
49071,41.5,-5.75,Castilla - Leon,CL,Zamora
49070,41.5,-5.75,Castilla - Leon,CL,Zamora
49032,41.5,-5.75,Castilla - Leon,CL,Zamora
49031,41.5,-5.75,Castilla - Leon,CL,Zamora
49030,41.5,-5.75,Castilla - Leon,CL,Zamora
49029,41.511,-5.7364,Castilla - Leon,CL,Zamora
49028,41.5,-5.75,Castilla - Leon,CL,Zamora
49027,41.5,-5.75,Castilla - Leon,CL,Zamora
49026,41.5,-5.75,Castilla - Leon,CL,Zamora
49025,41.5,-5.75,Castilla - Leon,CL,Zamora
49024,41.5003,-5.7536,Castilla - Leon,CL,Zamora
49023,41.5,-5.75,Castilla - Leon,CL,Zamora
49022,41.5,-5.75,Castilla - Leon,CL,Zamora
49021,41.5,-5.75,Castilla - Leon,CL,Zamora
49020,41.5,-5.75,Castilla - Leon,CL,Zamora
49019,41.5,-5.75,Castilla - Leon,CL,Zamora
49018,41.5,-5.75,Castilla - Leon,CL,Zamora
49017,41.5,-5.75,Castilla - Leon,CL,Zamora
49016,41.5,-5.75,Castilla - Leon,CL,Zamora
49015,41.5063,-5.742,Castilla - Leon,CL,Zamora
49014,41.5,-5.75,Castilla - Leon,CL,Zamora
49013,41.5,-5.75,Castilla - Leon,CL,Zamora
49012,41.5,-5.75,Castilla - Leon,CL,Zamora
49011,41.5,-5.75,Castilla - Leon,CL,Zamora
49010,41.5,-5.75,Castilla - Leon,CL,Zamora
49009,41.5,-5.75,Castilla - Leon,CL,Zamora
49008,41.5,-5.75,Castilla - Leon,CL,Zamora
49007,41.5,-5.75,Castilla - Leon,CL,Zamora
49006,41.5,-5.75,Castilla - Leon,CL,Zamora
49005,41.5,-5.75,Castilla - Leon,CL,Zamora
49004,41.5,-5.75,Castilla - Leon,CL,Zamora
49003,41.5038,-5.7425,Castilla - Leon,CL,Zamora
49002,41.5008,-5.7473,Castilla - Leon,CL,Zamora
49001,41.5,-5.75,Castilla - Leon,CL,Zamora
48998,43.35,-3.0167,Pais Vasco,PV,Vizcaya
48993,43.35,-3.0167,Pais Vasco,PV,Vizcaya
48992,43.35,-3.0167,Pais Vasco,PV,Vizcaya
48991,43.35,-3.0167,Pais Vasco,PV,Vizcaya
48990,43.3481,-3.0089,Pais Vasco,PV,Vizcaya
48980,43.3333,-3.0333,Pais Vasco,PV,Vizcaya
48970,43.0167,-2.4,Pais Vasco,PV,Vizcaya
48960,43.2333,-2.8333,Pais Vasco,PV,Vizcaya
48950,43.3,-2.9667,Pais Vasco,PV,Vizcaya
48940,43.3037,-2.8722,Pais Vasco,PV,Vizcaya
48930,43.3289,-3.0077,Pais Vasco,PV,Vizcaya
48920,43.3167,-3.0167,Pais Vasco,PV,Vizcaya
48910,43.3,-3,Pais Vasco,PV,Vizcaya
48903,43.2817,-2.8924,Pais Vasco,PV,Vizcaya
48902,43.2817,-2.8924,Pais Vasco,PV,Vizcaya
48901,43.2817,-2.8924,Pais Vasco,PV,Vizcaya
48900,43.2817,-2.8924,Pais Vasco,PV,Vizcaya
48895,43.1667,-3.4333,Pais Vasco,PV,Vizcaya
48891,43.2,-3.4,Pais Vasco,PV,Vizcaya
48890,43.25,-3.35,Pais Vasco,PV,Vizcaya
48880,43.2722,-3.25,Pais Vasco,PV,Vizcaya
48879,43.2667,-3.2333,Pais Vasco,PV,Vizcaya
48870,43.2667,-3.2,Pais Vasco,PV,Vizcaya
48869,43.2167,-3.1583,Pais Vasco,PV,Vizcaya
48860,43.2333,-3.1333,Pais Vasco,PV,Vizcaya
48850,43.2,-3.1167,Pais Vasco,PV,Vizcaya
48840,43.2167,-3.0833,Pais Vasco,PV,Vizcaya
48830,43.2,-3.05,Pais Vasco,PV,Vizcaya
48820,43.2333,-3.0167,Pais Vasco,PV,Vizcaya
48810,43.2311,-3.2868,Pais Vasco,PV,Vizcaya
48800,43.2,-3.2167,Pais Vasco,PV,Vizcaya
48710,43.3167,-2.4667,Pais Vasco,PV,Vizcaya
48700,43.3167,-2.4167,Pais Vasco,PV,Vizcaya
48650,43.3582,-2.9121,Pais Vasco,PV,Vizcaya
48640,43.3667,-2.9833,Pais Vasco,PV,Vizcaya
48630,43.4149,-2.9368,Pais Vasco,PV,Vizcaya
48620,42.9,-2.55,Pais Vasco,PV,Vizcaya
48610,43.3833,-2.95,Pais Vasco,PV,Vizcaya
48600,43.3833,-2.9667,Pais Vasco,PV,Vizcaya
48550,43.3333,-3.1167,Pais Vasco,PV,Vizcaya
48540,43.3167,-3.1,Pais Vasco,PV,Vizcaya
48530,43.3167,-3.0667,Pais Vasco,PV,Vizcaya
48520,43.2833,-3.05,Pais Vasco,PV,Vizcaya
48510,43.3,-3,Pais Vasco,PV,Vizcaya
48508,43.35,-3.0833,Pais Vasco,PV,Vizcaya
48500,43.3125,-3.075,Pais Vasco,PV,Vizcaya
48499,43.2333,-2.8833,Pais Vasco,PV,Vizcaya
48498,43.15,-2.9333,Pais Vasco,PV,Vizcaya
48490,43.2133,-2.8233,Pais Vasco,PV,Vizcaya
48480,43.2,-2.8833,Pais Vasco,PV,Vizcaya
48460,43.0083,-3.0167,Pais Vasco,PV,Vizcaya
48450,43.1567,-2.8733,Pais Vasco,PV,Vizcaya
